time_sequence,contributor,grant,amount,flag
4567,fc380515b2,cadCAD: Computer Aided Design for Complex Systems,4.75,0
4568,fc380515b2,A Hitchhiker's Guide to Token Engineering,4.75,0
4569,fc380515b2,Commons Stack Community Fund - Panvala League,4.75,0
4570,fc380515b2,Token Engineering Commons,4.75,0
4571,fc380515b2,The Commons Stack: Iteration 0,4.75,0
4572,fc380515b2,cadCAD: Computer Aided Design for Complex Systems,4.75,0
4573,fc380515b2,Conviction Voting cadCAD Model Feature Improvements,4.75,0
4574,fc380515b2,A Hitchhiker's Guide to Token Engineering,4.75,0
4575,fc380515b2,Commons Stack Community Fund - Panvala League,4.75,0
4576,4d27397a89,Minerva - Digital Wallet,7.0980339017775,0
4577,c262b04289,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,4.9,0
4578,c262b04289,Democracy Earth Foundation,4.9,0
4579,c262b04289,DAppNode - Panvala League,4.9,0
4580,c262b04289,yearn.finance,4.9,0
4581,c262b04289,Vyper.fun,4.9,0
4582,c262b04289,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,4.9,0
4583,c262b04289,POAP (Proof of Attendance Protocol),4.9,0
4584,c262b04289,cadCAD: Computer Aided Design for Complex Systems,4.9,0
4585,c262b04289,The Commons Stack: Iteration 0,4.9,0
4586,c262b04289,Zero Knowledge Podcast,4.9,0
4587,c262b04289,defiprime.com,4.9,0
4588,c262b04289,YieldFarming.info,4.9,0
4589,c262b04289,TrueBlocks,4.9,0
4590,c262b04289,Giveth 2.0,4.9,0
4591,c262b04289,web3swift - Elegant Web3 functionality in Swift,4.9,0
4592,c262b04289,DeFiPedia,4.9,0
4593,c262b04289,FightPandemics⚛️,4.9,0
4594,c262b04289,Brownie,4.9,0
4595,c262b04289,Crypto community ventures network,4.9,0
4596,c262b04289,MetaCartel,4.9,0
4597,c262b04289,Alice,4.9,0
4598,577461e879,Token Engineering Commons,4.8199615114612495,0
4599,577461e879,The Commons Stack: Iteration 0,4.8199615114612495,0
4600,577461e879,cadCAD: Computer Aided Design for Complex Systems,4.8199615114612495,0
4601,577461e879,Conviction Voting cadCAD Model Feature Improvements,4.8199615114612495,0
4602,577461e879,A Hitchhiker's Guide to Token Engineering,4.8199615114612495,0
4603,577461e879,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,4.8199615114612495,0
4604,577461e879,Commons Stack Community Fund - Panvala League,4.8199615114612495,0
4605,6469382df8,Zero Knowledge Podcast,3.2133076743075,0
4606,287fe641e9,WalletConnect,4.75,0
4607,b73cb68c8f,LUKSO: The Blockchain For New Digital Lifestyle,4.75,0
4608,b73cb68c8f,Black Boys Code,0.95,0
4609,b73cb68c8f,Monthly Ethereum News & Development Update,4.75,0
4610,b73cb68c8f,Week in Ethereum News,0.95,0
4611,b73cb68c8f,DeFi777,4.75,0
4612,b73cb68c8f,Vyper.fun | CryptoZombies+Ethernaut for Vyper,4.75,0
4613,b73cb68c8f,defiprime.com,3.2133076743075,0
4614,b73cb68c8f,GoodGhosting - a DeFi savings game,4.75,0
4615,b73cb68c8f,"Trickle - Your Hourly Pay, Cryptographically Secured",1.9,0
4616,b73cb68c8f,Abridged,3.2133076743075,0
4617,b73cb68c8f,Gitcoin Grants Round 8 + Dev Fund,0.0,0
4618,b73cb68c8f,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,4.75,0
4619,b73cb68c8f,Tasit - native mobile Ethereum dapps,4.75,0
4620,b73cb68c8f,Zero Knowledge Podcast,4.75,0
4621,b73cb68c8f,OrganicBlock - Redefining Urban Farming!,4.75,0
4622,b73cb68c8f,Charged Particles - Interest-bearing Non-fungibles (DeFi NFT),4.75,0
4623,03aaf86047,EthHub - Ethereum Information Hub,1.9,0
4624,03aaf86047,Ethereum on ARM,1.9,0
4625,03aaf86047,Gitcoin Grants Round 8 + Dev Fund,0.0,0
4626,64a749a94e,"Maskbook - The Portal to the New, Open Internet.",32.133076743075,0
4627,945cc5fe03,WalletConnect,950.0,0
4628,bf5d6ac81a,BrightID 🔆 Universal Proof of Uniqueness,32.133076743075,0
4629,bf5d6ac81a,Bankless,32.133076743075,0
4630,bf5d6ac81a,Ethereum Push Notification Service (EPNS),32.133076743075,0
4631,bf5d6ac81a,Rotki - The portfolio tracker and accounting tool that protects your privacy,32.133076743075,0
4632,bf5d6ac81a,Create Eth App,32.133076743075,0
4633,bf5d6ac81a,any.sender - no more stuck transactions!,32.133076743075,0
4634,bf5d6ac81a,Gitcoin Grants Round 8 + Dev Fund,32.133076743075,0
4635,bf5d6ac81a,Fuel Labs,32.133076743075,0
4636,bf5d6ac81a,Ethereum Swarm,32.133076743075,0
4637,bf5d6ac81a,Gelato - An automation protocol for Ethereum,32.133076743075,0
4638,bf5d6ac81a,yearn.finance,32.133076743075,0
4639,bf5d6ac81a,Ethereum on ARM,32.133076743075,0
4640,bf5d6ac81a,DeFi Saver,32.133076743075,0
4641,bf5d6ac81a,CREAM: Confidential Reliable Ethereum Anonymous Mixer,32.133076743075,0
4642,bf5d6ac81a,DeFi Dad DeFi Tutorials on YouTube and Twitter,32.133076743075,0
4643,bf5d6ac81a,Umbra:  Privacy Preserving Stealth Payments,32.133076743075,0
4644,bf5d6ac81a,Vyper.fun,32.133076743075,0
4645,bf5d6ac81a,R&D in Rent-Free Public Financial Utilities,32.133076743075,0
4646,bf5d6ac81a,Feel the yearn,32.133076743075,0
4647,bf5d6ac81a,YieldFarming.info,32.133076743075,0
4648,bf5d6ac81a,ETH Memes Twitter,32.133076743075,0
4649,bf5d6ac81a,The Daily Gwei by Anthony Sassano (sassal0x),32.133076743075,0
4650,bf5d6ac81a,defiprime.com,32.133076743075,0
4651,bf5d6ac81a,web3swift - Elegant Web3 functionality in Swift,32.133076743075,0
4652,74bf7bad4f,Abridged,1.9,0
4653,74bf7bad4f,BrightID 🔆 Universal Proof of Uniqueness,0.95,0
4654,74bf7bad4f,Democracy Earth Foundation,0.95,0
4655,74bf7bad4f,MetaCartel Builder Awards (Panvala League) 🛡,2.4099807557306248,0
4656,74bf7bad4f,Meta Gamma Delta - Panvala League,1.9,0
4657,74bf7bad4f,yearn.finance,0.95,0
4658,a5be1acd4e,Showcase,0.95,0
4659,a5be1acd4e,Gitcoin Grants Round 8 + Dev Fund,0.0,0
4660,74bf7bad4f,WhalerDAO,2.85,0
4661,f8bb360976,Gitcoin Grants Round 8 + Dev Fund,0.0,0
4662,f8bb360976,Giveth 2.0,25.65,0
4663,707a53ed89,DAppNode - Panvala League,4.75,0
4664,707a53ed89,Snapshot,4.75,0
4665,707a53ed89,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
4666,707a53ed89,ArchiveNode.io - The Public Access Ethereum Archive Node,4.75,0
4667,d9d94d9203,Rotki - The portfolio tracker and accounting tool that protects your privacy,0.95,0
4668,d9d94d9203,Gitcoin Grants Round 8 + Dev Fund,0.0,0
4669,8b1ddbcf2b,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,4.75,0
4670,8b1ddbcf2b,Ethereum Push Notification Service (EPNS),4.75,0
4671,8b1ddbcf2b,Commons Stack Community Fund - Panvala League,4.75,0
4672,8b1ddbcf2b,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
4673,8b1ddbcf2b,Bankless,4.75,0
4674,8b1ddbcf2b,YieldFarming.info,95.00000000000001,0
4675,8b1ddbcf2b,yearn.finance,4.75,0
4676,8b1ddbcf2b,Ethereum Magicians,4.75,0
4677,8b1ddbcf2b,Week in Ethereum News,4.75,0
4678,8b1ddbcf2b,any.sender - no more stuck transactions!,4.75,0
4679,8b1ddbcf2b,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
4680,8b1ddbcf2b,DAppNode - Panvala League,4.75,0
4681,8b1ddbcf2b,Gelato - An automation protocol for Ethereum,4.75,0
4682,8b1ddbcf2b,LUKSO: The Blockchain For New Digital Lifestyle,4.75,0
4683,8b1ddbcf2b,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,4.75,0
4684,8b1ddbcf2b,Democracy Earth Foundation,4.75,0
4685,8b1ddbcf2b,defiprime.com,4.75,0
4686,8b1ddbcf2b,Snapshot,475.0,0
4687,8b1ddbcf2b,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,47.50000000000001,0
4688,8b1ddbcf2b,Liquidity Vision,475.0,0
4689,8b1ddbcf2b,Tasit - native mobile Ethereum dapps,4.75,0
4690,8b1ddbcf2b,Open Reviews: A Web2 to Web3 Replication Protocol,4.75,0
4691,f62d3a5790,Ethereum Push Notification Service (EPNS),4.75,0
4692,f62d3a5790,DeFi Saver,4.75,0
4693,f62d3a5790,Ethereum.cn,4.75,0
4694,f62d3a5790,EthHub - Ethereum Information Hub,4.75,0
4695,f62d3a5790,The Commons Stack: Iteration 0,4.75,0
4696,f62d3a5790,Bankless,4.75,0
4697,f62d3a5790,any.sender - no more stuck transactions!,4.75,0
4698,f62d3a5790,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,4.75,0
4699,f62d3a5790,yearn.finance,4.75,0
4700,f62d3a5790,Ethereum Magicians,4.75,0
4701,f62d3a5790,Ethereum on ARM,4.75,0
4702,f62d3a5790,Commons Stack Community Fund - Panvala League,4.75,0
4703,f62d3a5790,Charged Particles - Interest-bearing Non-fungibles (DeFi NFT),4.75,0
4704,f62d3a5790,ArchiveNode.io - The Public Access Ethereum Archive Node,4.75,0
4705,f62d3a5790,CREAM: Confidential Reliable Ethereum Anonymous Mixer,4.75,0
4706,391f2e99b3,Web 3.0 Arabic,10.14728739255,0
4707,391f2e99b3,Decentralized Science,0.338242913085,0
4708,ab597b48da,Arboreum,3.2133076743075,0
4709,f62d3a5790,DAI Para Principiantes,4.75,0
4710,f62d3a5790,DeFi LATAM,4.75,0
4711,f62d3a5790,Web 3.0 Arabic,4.75,0
4712,f62d3a5790,"EthereumDev.io | Free tutorials for learning Solidity, DeFi programming and more since 2017",4.75,0
4713,f62d3a5790,DeFiPedia,4.75,0
4714,531766dc5f,EthHub - Ethereum Information Hub,6.426615348615,0
4715,721b94ba6f,DXdao's Panvala League DeFi Community Awards Grant,6.229882225698221,0
4716,6637420c02,Monthly Ethereum News & Development Update,0.9999700000000001,0
4717,6637420c02,Gitcoin Grants Round 8 + Dev Fund,0.0,0
4718,c8bad5615c,Zero Knowledge Podcast,38.0,0
4719,c8bad5615c,DeFi Dad DeFi Tutorials on YouTube and Twitter,38.0,0
4720,c8bad5615c,The Daily Gwei by Anthony Sassano (sassal0x),38.0,0
4721,c8bad5615c,ETH Memes Twitter,38.0,0
4722,c8bad5615c,Our Network - Community Driven Analytics,38.0,0
4723,c8bad5615c,DeFiPedia,38.0,0
4724,c8bad5615c,Token Terminal,38.0,0
4725,c8bad5615c,Fuel Labs,38.0,0
4726,c8bad5615c,BrightID 🔆 Universal Proof of Uniqueness,152.0,0
4727,c8bad5615c,Ethereum Push Notification Service (EPNS),38.0,0
4728,c8bad5615c,Gitcoin Grants Round 8 + Dev Fund,38.0,0
4729,c8bad5615c,The Defiant,38.0,0
4730,c8bad5615c,Week in Ethereum News,38.0,0
4731,c8bad5615c,@antiprosynth Twitter account activity,38.0,0
4732,c8bad5615c,EthHub - Ethereum Information Hub,38.0,0
4733,c8bad5615c,WhalerDAO,38.0,0
4734,c8bad5615c,The Commons Stack: Iteration 0,38.0,0
4735,c8bad5615c,clr.fund,38.0,0
4736,c8bad5615c,Proof of Humanity,38.0,0
4737,c8bad5615c,POAP (Proof of Attendance Protocol),38.0,0
4738,c8bad5615c,Democracy Earth Foundation,38.0,0
4739,c8bad5615c,Upala 🤖 Price-of-forgery digital identity,38.0,0
4740,5dafe71170,DeFi Dad DeFi Tutorials on YouTube and Twitter,16.0665383715375,0
4741,b6e162a7d1,The Defiant,32.133076743075,0
4742,b6e162a7d1,Bankless,32.133076743075,0
4743,b6e162a7d1,DeFi Pulse Registry,32.133076743075,0
4744,b6e162a7d1,EthHub - Ethereum Information Hub,32.133076743075,0
4745,b6e162a7d1,Gitcoin Grants Round 8 + Dev Fund,0.0,0
4746,b6e162a7d1,@antiprosynth Twitter account activity,32.133076743075,0
4747,b6e162a7d1,DeFi Dad DeFi Tutorials on YouTube and Twitter,32.133076743075,0
4748,6160a73e3a,Proof of Humanity,4.75,0
4749,6160a73e3a,Upala 🤖 Price-of-forgery digital identity,4.75,0
4750,6160a73e3a,Democracy Earth Foundation,4.75,0
4751,6160a73e3a,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
4752,6160a73e3a,POAP (Proof of Attendance Protocol),4.75,0
4753,6160a73e3a,WhalerDAO,4.75,0
4754,6160a73e3a,The Defiant,4.75,0
4755,6160a73e3a,clr.fund,4.75,0
4756,6160a73e3a,The Commons Stack: Iteration 0,4.75,0
4757,6160a73e3a,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
4758,6160a73e3a,ETH Memes Twitter,4.75,0
4759,6160a73e3a,Zero Knowledge Podcast,4.75,0
4760,6160a73e3a,Bankless,4.75,0
4761,6160a73e3a,Week in Ethereum News,4.75,0
4762,6160a73e3a,@antiprosynth Twitter account activity,4.75,0
4763,6160a73e3a,EthHub - Ethereum Information Hub,4.75,0
4764,772f88704c,Hashing It Out's Community Fund - Panvala League,62.298822256982206,0
4765,4af8c756e7,Hashing It Out's Community Fund - Panvala League,286.3982150040283,0
4766,4b2708cb72,Bankless,9.499999999999998,0
4767,4b2708cb72,beaconcha.in - Open source Eth2 blockchain explorer,28.5,0
4768,4b2708cb72,DeFi Dad DeFi Tutorials on YouTube and Twitter,9.499999999999998,0
4769,a6163965f6,Proof of Humanity,3.2113300995875,0
4770,a247df896c,Create Eth App,4.749999999999999,0
4771,a247df896c,Fusion - open source iconset for the cryptospace,4.749999999999999,0
4772,a247df896c,Black Boys Code,4.749999999999999,0
4773,a6163965f6,BrightID 🔆 Universal Proof of Uniqueness,3.2113300995875,0
4774,a6163965f6,POAP (Proof of Attendance Protocol),3.2113300995875,0
4775,a6163965f6,Democracy Earth Foundation,3.2113300995875,0
4776,a6163965f6,Upala 🤖 Price-of-forgery digital identity,3.2113300995875,0
4777,a6163965f6,WhalerDAO,3.2113300995875,0
4778,a6163965f6,The Commons Stack: Iteration 0,3.2113300995875,0
4779,a6163965f6,clr.fund,3.2113300995875,0
4780,66f0155830,yearn.finance,0.9499999999999998,0
4781,66f0155830,Gwei.cz - CZ/SK DeFi/Ethereum Community,0.9499999999999998,0
4782,66f0155830,Ethereum Swarm,0.9499999999999998,0
4783,66f0155830,Bankless,0.9499999999999998,0
4784,66f0155830,Ethereum Push Notification Service (EPNS),0.9499999999999998,0
4785,66f0155830,Gitcoin Grants Round 8 + Dev Fund,0.9499999999999998,0
4786,66f0155830,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.9499999999999998,0
4787,66f0155830,The Daily Gwei by Anthony Sassano (sassal0x),0.9499999999999998,0
4788,66f0155830,CREAM: Confidential Reliable Ethereum Anonymous Mixer,0.9499999999999998,0
4789,8c3e40e022,DXdao's Panvala League DeFi Community Awards Grant,6.226048152261487,0
4790,fe3f58fda8,Meta Gamma Delta - Panvala League,93.3907222839223,0
4791,3f6b84b410,Fuel Labs,9.499999999999998,0
4792,3f6b84b410,The Ethereum 2.0 Annotated Specification,9.499999999999998,0
4793,17e95d8c68,Trust Graphic Novel,12.452096304522973,0
4794,39a8137829,Zero Knowledge Podcast,4.749999999999999,0
4795,ebf1a342fe,The Defiant,23.75,0
4796,ebf1a342fe,ETH Memes Twitter,4.749999999999999,0
4797,ebf1a342fe,The Commons Stack: Iteration 0,4.749999999999999,0
4798,ebf1a342fe,Proof of Humanity,4.749999999999999,0
4799,ebf1a342fe,WalletConnect,4.749999999999999,0
4800,ebf1a342fe,Create Eth App,23.75,0
4801,ebf1a342fe,Black Boys Code,23.75,0
4802,ebf1a342fe,Bankless,23.75,0
4803,ebf1a342fe,Snapshot,9.499999999999998,0
4804,ebf1a342fe,BanklessFR,4.749999999999999,0
4805,ebf1a342fe,DeFi Dad DeFi Tutorials on YouTube and Twitter,23.75,0
4806,ebf1a342fe,Zero Knowledge Podcast,23.75,0
4807,ebf1a342fe,Week in Ethereum News,23.75,0
4808,ebf1a342fe,@antiprosynth Twitter account activity,23.75,0
4809,ebf1a342fe,EthHub - Ethereum Information Hub,4.749999999999999,0
4810,ebf1a342fe,WhalerDAO,4.749999999999999,0
4811,ebf1a342fe,clr.fund,4.749999999999999,0
4812,ebf1a342fe,POAP (Proof of Attendance Protocol),4.749999999999999,0
4813,ebf1a342fe,Democracy Earth Foundation,4.749999999999999,0
4814,ebf1a342fe,Upala 🤖 Price-of-forgery digital identity,4.749999999999999,0
4815,ebf1a342fe,BrightID 🔆 Universal Proof of Uniqueness,4.749999999999999,0
4816,ebf1a342fe,YieldFarming.info,4.749999999999999,0
4817,ebf1a342fe,yearn.finance,23.75,0
4818,ebf1a342fe,Fuel Labs,4.749999999999999,0
4819,ebf1a342fe,Ethereum Magicians,4.749999999999999,0
4820,ebf1a342fe,DeFi Saver,4.749999999999999,0
4821,ebf1a342fe,defiprime.com,23.75,0
4822,ebf1a342fe,The Daily Gwei by Anthony Sassano (sassal0x),23.75,0
4823,ebf1a342fe,Connext Network,23.75,0
4824,1758b9e18d,EIP-1559 Community Fund,0.3113024076130743,0
4825,1758b9e18d,DXdao's Panvala League DeFi Community Awards Grant,4.980838521809189,0
4826,00717c55b1,WhalerDAO,4.749999999999999,0
4827,00717c55b1,ETH Memes Twitter,4.749999999999999,0
4828,00717c55b1,Bankless,4.749999999999999,0
4829,00717c55b1,Black Boys Code,4.749999999999999,0
4830,00717c55b1,Vyper.fun,4.749999999999999,0
4831,00717c55b1,Zapper.fi,4.749999999999999,0
4832,00717c55b1,DAppNode - Panvala League,4.749999999999999,0
4833,00717c55b1,The Marma J Foundation,4.749999999999999,0
4834,00717c55b1,karbonbased shitposting ,3.996555,0
4835,771f63a41b,Snapshot,4.749999999999999,0
4836,771f63a41b,BrightID 🔆 Universal Proof of Uniqueness,4.749999999999999,0
4837,00717c55b1,The Commons Stack: Iteration 0,4.749999999999999,0
4838,00717c55b1,clr.fund,4.749999999999999,0
4839,00717c55b1,BanklessFR,4.749999999999999,0
4840,00717c55b1,The Defiant,4.749999999999999,0
4841,00717c55b1,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.749999999999999,0
4842,00717c55b1,Zero Knowledge Podcast,4.749999999999999,0
4843,00717c55b1,Week in Ethereum News,4.749999999999999,0
4844,00717c55b1,@antiprosynth Twitter account activity,4.749999999999999,0
4845,00717c55b1,EthHub - Ethereum Information Hub,4.749999999999999,0
4846,00717c55b1,The Daily Gwei by Anthony Sassano (sassal0x),9.499999999999998,0
4847,00717c55b1,Our Network - Community Driven Analytics,4.749999999999999,0
4848,00717c55b1,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,4.749999999999999,0
4849,00717c55b1,GoodGhosting - a DeFi savings game,4.749999999999999,0
4850,00717c55b1,buidler-deploy,4.749999999999999,0
4851,00717c55b1,The Ethereum 2.0 Annotated Specification,4.749999999999999,0
4852,00717c55b1,The MoonMath Manual to zk-SNARKs,4.749999999999999,0
4853,00717c55b1,DeFi Saver,4.749999999999999,0
4854,00717c55b1,Ethereum Magicians,9.499999999999998,0
4855,00717c55b1,Rotki - The portfolio tracker and accounting tool that protects your privacy,9.499999999999998,0
4856,00717c55b1,Dshackle - Fault Tolerant Load Balancer for Ethereum API,0.9499999999999998,0
4857,00717c55b1,Meta Gamma Delta - Panvala League,9.499999999999998,0
4858,00717c55b1,A Hitchhiker's Guide to Token Engineering,4.749999999999999,0
4859,00717c55b1,DeFi LATAM,9.499999999999998,0
4860,00717c55b1,"EthereumDev.io | Free tutorials for learning Solidity, DeFi programming and more since 2017",4.749999999999999,0
4861,00717c55b1,Vyper Smart Contract Language,9.499999999999998,0
4862,771f63a41b,Ethereum Swarm,4.749999999999999,0
4863,771f63a41b,Bankless,4.749999999999999,0
4864,771f63a41b,Ethereum Push Notification Service (EPNS),4.749999999999999,0
4865,771f63a41b,The Ethereum 2.0 Annotated Specification,4.749999999999999,0
4866,771f63a41b,beaconcha.in - Open source Eth2 blockchain explorer,4.749999999999999,0
4867,58f7d23d3d,BrightID 🔆 Universal Proof of Uniqueness,0.9499999999999998,0
4868,4238b556b0,The MoonMath Manual to zk-SNARKs,0.32113300995875,0
4869,4238b556b0,Zapper.fi,0.32113300995875,0
4870,4238b556b0,Democracy Earth Foundation,0.32113300995875,0
4871,4238b556b0,Upala 🤖 Price-of-forgery digital identity,0.32113300995875,0
4872,4238b556b0,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.32113300995875,0
4873,4238b556b0,ETH Memes Twitter,0.32113300995875,0
4874,2a7ccc42a9,The Defiant,9.499999999999998,0
4875,4238b556b0,Ethereum Magicians,0.32113300995875,0
4876,4238b556b0,Vyper.fun,0.32113300995875,0
4877,4238b556b0,Black Boys Code,0.32113300995875,0
4878,4238b556b0,The Ethereum 2.0 Annotated Specification,0.32113300995875,0
4879,4238b556b0,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,0.32113300995875,0
4880,4238b556b0,buidler-deploy,0.32113300995875,0
4881,4238b556b0,DAppNode - Panvala League,0.32113300995875,0
4882,4238b556b0,DeFi Saver,0.32113300995875,0
4883,4238b556b0,future modern x panvala league grant,0.32113300995875,0
4884,4238b556b0,Proof of Humanity,0.32113300995875,0
4885,4238b556b0,POAP (Proof of Attendance Protocol),0.32113300995875,0
4886,4238b556b0,BrightID 🔆 Universal Proof of Uniqueness,0.32113300995875,0
4887,4238b556b0,WhalerDAO,0.32113300995875,0
4888,4238b556b0,The Commons Stack: Iteration 0,0.32113300995875,0
4889,4238b556b0,clr.fund,0.32113300995875,0
4890,4238b556b0,BanklessFR,0.32113300995875,0
4891,4238b556b0,The Defiant,0.32113300995875,0
4892,4238b556b0,Zero Knowledge Podcast,0.32113300995875,0
4893,4238b556b0,Bankless,0.32113300995875,0
4894,4238b556b0,Week in Ethereum News,0.32113300995875,0
4895,4238b556b0,@antiprosynth Twitter account activity,0.32113300995875,0
4896,4238b556b0,EthHub - Ethereum Information Hub,0.32113300995875,0
4897,326c8eb72c,coinosis - Earn crypto for sharing your knowledge,1.8999999999999997,0
4898,326c8eb72c,The Defiant,1.8999999999999997,0
4899,326c8eb72c,FightPandemics⚛️,1.8999999999999997,0
4900,326c8eb72c,Ethereum Push Notification Service (EPNS),1.8999999999999997,0
4901,326c8eb72c,Gitcoin Grants Round 8 + Dev Fund,0.0,0
4902,49129dc441,Zero Knowledge Podcast,4.749999999999999,0
4903,49129dc441,Meta Gamma Delta - Panvala League,4.749999999999999,0
4904,49129dc441,Week in Ethereum News,4.749999999999999,0
4905,49129dc441,defiprime.com,4.749999999999999,0
4906,49129dc441,WalletConnect,4.749999999999999,0
4907,49129dc441,Snapshot,95.0,0
4908,49129dc441,The Defiant,4.749999999999999,0
